3235	0	0	0	0.00
2679	1	10	2	11.80
1494	3	125	3	17.60
2209	1	10	3	18.60
2438	3	125	3	13.70
2781	5	34	1	19.10
2625	5	34	3	16.10
2783	4	139	3	14.90
1823	6	79	1	15.80
1383	2	30	3	14.10
3199	5	34	3	12.40
2131	2	30	2	11.30
2375	3	125	2	18.70
1384	6	79	3	18.50
2325	3	125	2	14.60
1866	5	34	3	11.60
1522	2	30	2	17.30
2620	3	125	1	13.60
1449	1	10	3	17.70
3131	2	30	3	13.60
2660	1	10	1	12.00
1565	1	10	2	12.40
2569	1	10	2	13.20
2785	5	34	3	12.00
2644	2	30	1	13.50
2929	3	125	1	19.40
1587	4	139	3	16.20
2474	1	10	2	15.40
1445	2	30	2	15.10
1912	5	34	3	13.40
1344	2	30	2	12.80
2576	5	34	3	14.10
2465	5	34	1	12.00
1595	4	139	3	11.50
2378	1	10	2	13.90
1624	5	34	2	14.90
2272	5	34	3	15.80
1991	2	30	3	18.00
2151	3	125	3	13.90
3193	5	34	2	19.10
3115	1	10	2	17.00
2855	5	34	1	13.70
1825	2	30	1	17.30
2868	1	10	2	18.30
1827	6	79	1	18.40
2262	1	10	3	11.60
2153	4	139	2	11.20
3083	5	34	3	11.80
1325	4	139	1	17.00
1762	4	139	3	15.90
3180	4	139	3	18.10
2545	2	30	1	17.60
1811	3	125	3	16.90
3095	5	34	2	14.40
1840	2	30	2	15.10
2647	2	30	2	13.50
1604	3	125	1	12.70
3160	4	139	3	14.20
1345	4	139	1	13.10
2204	1	10	3	15.30
2573	4	139	2	11.10
1700	5	34	3	17.80
2906	6	79	2	16.60
2932	4	139	2	15.10
2580	3	125	1	12.70
2532	3	125	3	13.50
3225	2	30	1	14.30
3221	3	125	3	12.50
2531	1	10	2	16.10
2828	4	139	1	17.10
2885	1	10	1	17.20
2887	4	139	3	17.40
2586	5	34	2	16.20
2312	3	125	2	13.00
2822	3	125	2	14.60
2509	5	34	1	13.30
2942	3	125	3	13.30
2520	1	10	1	19.60
2450	5	34	2	11.70
2156	5	34	2	14.70
1657	4	139	3	17.80
1601	6	79	3	17.80
1307	1	10	1	11.90
2671	2	30	3	11.40
2774	3	125	2	16.80
2842	3	125	1	11.80
2127	6	79	3	11.10
2461	2	30	2	17.10
1740	5	34	2	18.90
1956	1	10	2	16.20
3155	1	10	1	16.40
1380	6	79	1	13.60
2634	6	79	3	19.30
1372	5	34	3	13.70
2721	4	139	3	13.50
2952	5	34	3	16.50
2261	3	125	2	14.90
1324	6	79	2	17.60
2866	1	10	2	13.20
2497	6	79	3	11.10
2583	3	125	2	18.20
3117	3	125	1	16.60
2126	6	79	1	15.60
2757	6	79	3	14.60
1870	1	10	1	14.40
2493	1	10	2	11.60
3019	3	125	1	16.20
2815	3	125	3	12.30
1561	6	79	1	16.60
1860	2	30	2	16.00
2199	4	139	2	19.00
2606	1	10	3	12.00
2753	6	79	1	13.90
1653	1	10	1	13.70
2008	6	79	3	17.00
1779	5	34	3	15.30
2615	1	10	2	14.50
2496	4	139	3	19.60
2498	6	79	3	19.00
1691	6	79	1	14.00
2629	4	139	3	13.70
2059	6	79	1	17.20
1575	6	79	1	11.80
1370	4	139	1	12.20
2435	3	125	3	16.70
1373	6	79	2	18.30
2437	6	79	2	12.40
2726	6	79	2	13.70
2779	5	34	2	11.50
1628	2	30	3	18.00
1837	6	79	2	18.50
1705	5	34	2	15.90
2358	3	125	1	17.30
2242	1	10	1	13.30
2736	6	79	3	17.20
1458	5	34	1	16.60
3042	6	79	2	19.60
1936	3	125	2	12.60
2825	4	139	1	11.70
2155	6	79	2	17.30
2603	4	139	3	18.50
2561	4	139	2	15.10
2134	2	30	3	17.20
3077	1	10	2	11.80
2366	1	10	1	11.30
1883	2	30	3	19.40
1974	1	10	3	15.50
2560	2	30	3	19.80
2991	4	139	3	11.40
2913	4	139	3	11.90
3056	5	34	2	15.00
1671	2	30	1	15.60
3106	6	79	2	11.90
2464	1	10	2	14.10
1410	4	139	3	17.50
2321	2	30	2	14.10
2896	1	10	2	12.00
2282	6	79	3	13.70
3142	5	34	2	15.30
2268	4	139	3	19.70
1944	4	139	1	12.40
1428	2	30	2	13.50
2856	1	10	1	15.20
2792	1	10	3	12.30
2850	3	125	1	17.20
1312	5	34	1	14.60
1904	4	139	3	14.90
2680	4	139	3	13.70
1714	5	34	2	13.90
1322	3	125	3	13.90
1808	5	34	1	18.10
1393	4	139	1	11.70
2534	3	125	3	13.10
2379	2	30	3	16.60
2798	5	34	3	19.30
2529	2	30	1	17.60
1433	5	34	1	11.50
1668	2	30	3	19.10
3050	3	125	1	11.30
2388	6	79	3	15.70
2250	5	34	1	19.70
1828	2	30	2	18.50
2026	1	10	1	17.10
2439	4	139	2	14.90
3149	5	34	1	14.40
2112	1	10	2	16.60
3208	3	125	1	17.00
2894	5	34	1	14.80
2408	1	10	1	15.10
2179	6	79	3	17.70
1250	1	10	1	13.60
1757	2	30	2	18.30
1673	3	125	1	17.50
1764	6	79	1	18.80
1326	1	10	1	17.00
2725	4	139	2	18.70
1343	6	79	2	14.10
1843	5	34	2	19.20
3125	2	30	2	11.90
1573	1	10	1	16.00
1557	3	125	1	12.30
3123	2	30	2	14.90
2788	5	34	2	15.30
1321	1	10	3	12.60
2898	5	34	2	11.30
2944	2	30	1	11.00
3198	1	10	2	18.30
2190	6	79	1	11.20
2708	6	79	2	15.00
1589	3	125	1	13.40
3110	1	10	1	17.80
2961	1	10	3	12.10
2738	5	34	2	11.10
3102	3	125	3	11.90
2911	4	139	1	12.60
1670	3	125	2	17.00
2654	3	125	2	15.90
1794	4	139	1	17.10
2658	4	139	2	18.70
1797	1	10	1	17.40
2422	6	79	3	17.80
3058	4	139	3	17.10
2337	3	125	3	13.10
2230	3	125	2	13.70
2742	5	34	1	12.40
1661	2	30	1	14.60
1804	6	79	2	20.00
2044	3	125	1	16.70
2801	4	139	1	16.00
1563	2	30	2	16.60
2994	3	125	3	15.70
2208	3	125	2	14.40
1945	5	34	3	12.60
2956	2	30	1	12.60
2124	6	79	1	15.60
3151	3	125	1	14.30
1525	6	79	2	19.30
1506	2	30	1	11.30
3122	5	34	1	16.60
1652	3	125	2	14.70
1431	5	34	1	16.00
1269	5	34	2	18.00
2409	4	139	1	14.10
1491	2	30	2	18.30
1901	1	10	3	14.20
1490	2	30	1	14.40
2481	2	30	3	19.20
1424	6	79	2	13.90
1405	5	34	1	18.20
3205	5	34	2	11.40
2046	1	10	1	19.30
2052	4	139	2	17.80
2834	2	30	3	18.90
1790	2	30	3	16.10
1311	6	79	1	17.40
1359	6	79	1	12.30
1520	2	30	3	12.80
1537	5	34	3	11.40
2043	2	30	2	19.40
3103	6	79	1	16.90
2440	3	125	2	19.50
2061	2	30	1	18.00
1929	4	139	1	18.20
2818	4	139	1	16.30
2030	1	10	2	13.60
2049	3	125	1	13.70
1406	5	34	2	12.70
2917	4	139	2	19.20
2639	3	125	1	15.70
2992	2	30	3	17.40
2821	5	34	3	11.20
2380	4	139	1	14.70
1617	5	34	3	18.10
1367	4	139	2	16.20
1637	6	79	1	12.30
2802	5	34	3	15.60
1786	5	34	1	16.60
1955	1	10	3	19.70
2922	4	139	2	13.30
2995	5	34	1	16.30
2122	1	10	3	13.70
2184	4	139	2	17.20
2145	2	30	1	18.10
1953	4	139	1	12.40
2478	3	125	3	13.10
1771	6	79	1	11.90
2410	6	79	3	19.10
2040	6	79	3	18.30
1440	5	34	2	19.30
1599	3	125	1	13.00
3012	1	10	3	19.60
3018	2	30	3	16.80
1996	1	10	1	16.40
2990	5	34	2	18.90
3037	6	79	2	19.80
1918	5	34	2	16.10
2659	3	125	2	15.80
1694	4	139	2	16.70
1992	6	79	3	16.70
2416	3	125	3	16.20
2846	3	125	1	16.90
3164	6	79	1	16.90
2613	5	34	3	14.50
2249	3	125	3	13.40
3204	5	34	2	18.30
3114	6	79	3	15.40
3112	4	139	1	17.70
1302	2	30	2	17.60
2666	4	139	2	16.80
3206	6	79	2	18.00
2466	2	30	1	11.30
2219	6	79	1	14.10
2572	6	79	2	14.90
2743	4	139	3	17.40
2048	5	34	3	18.20
2747	1	10	2	15.70
2751	3	125	3	12.50
2245	4	139	2	17.90
3152	5	34	2	19.40
2424	3	125	1	15.10
1954	1	10	1	18.10
2361	5	34	2	13.70
3162	5	34	2	11.50
3069	6	79	3	14.00
2635	4	139	1	17.10
2096	4	139	2	16.40
2406	4	139	3	16.20
1608	1	10	1	14.30
1839	2	30	1	13.00
1313	1	10	2	11.60
2216	3	125	2	19.60
2041	6	79	2	18.90
2871	3	125	1	13.70
1348	4	139	3	18.30
2703	4	139	3	16.40
1780	3	125	3	12.10
2076	5	34	3	11.60
2892	5	34	1	16.20
2097	3	125	1	14.40
3041	3	125	2	13.20
1730	2	30	1	15.90
2652	5	34	1	14.00
2732	1	10	1	17.00
1925	3	125	2	17.60
1446	5	34	3	17.70
1376	4	139	2	19.70
1805	1	10	1	18.70
1591	6	79	2	14.00
2194	4	139	3	12.20
2428	5	34	1	18.60
3040	5	34	1	16.90
2305	1	10	3	18.80
2945	6	79	3	19.90
1724	5	34	1	15.30
1550	3	125	2	12.00
1683	3	125	3	16.20
2296	4	139	3	19.60
3216	5	34	3	12.70
1291	4	139	1	19.80
2317	5	34	3	16.60
2251	2	30	2	19.60
1294	2	30	3	16.30
1360	2	30	2	14.40
3133	2	30	3	13.70
2993	5	34	1	15.20
3028	4	139	2	15.10
1337	1	10	3	18.20
2860	1	10	2	12.20
2621	1	10	1	12.50
1510	5	34	3	16.20
1536	4	139	3	11.60
2690	1	10	3	17.30
2277	1	10	2	11.60
2524	2	30	3	19.50
1535	3	125	2	15.20
2221	4	139	2	17.60
2181	6	79	3	19.10
2688	3	125	3	18.20
1841	6	79	3	14.20
2946	2	30	3	19.90
2020	1	10	2	12.80
1422	3	125	2	18.50
1932	4	139	1	16.50
3211	5	34	2	18.90
1566	2	30	3	11.90
2433	2	30	3	12.80
2457	4	139	2	17.00
2167	5	34	3	18.70
1739	4	139	2	16.60
3158	5	34	1	17.50
2612	5	34	2	12.90
1502	5	34	2	12.20
1857	2	30	3	18.50
2653	4	139	2	12.80
2780	2	30	3	11.50
2876	4	139	3	15.60
2037	3	125	3	14.90
2033	3	125	1	19.10
1905	6	79	1	16.70
2727	2	30	2	13.30
2035	5	34	3	17.50
3124	2	30	1	18.20
1727	1	10	2	16.00
2962	4	139	3	12.80
1350	5	34	1	15.90
1444	2	30	2	15.50
2723	4	139	2	11.10
2552	2	30	2	18.20
1475	5	34	2	13.90
1626	6	79	2	16.40
1831	6	79	3	14.30
2765	5	34	2	12.80
1990	4	139	1	13.10
2512	1	10	3	17.90
2430	1	10	2	19.30
2310	2	30	1	19.70
2511	5	34	1	11.80
1696	4	139	2	17.00
2172	1	10	3	13.10
2607	4	139	1	18.40
2873	6	79	2	15.90
1983	6	79	2	11.80
2286	1	10	2	17.70
3134	5	34	3	14.20
2215	4	139	1	12.90
1895	6	79	2	11.20
1607	2	30	3	16.50
2220	6	79	1	16.80
2574	3	125	2	11.60
2235	5	34	1	12.50
2968	4	139	3	15.50
1301	1	10	1	17.90
1795	5	34	3	18.40
1744	2	30	1	16.60
2254	1	10	3	14.00
1636	4	139	1	16.30
2374	2	30	2	11.10
1495	2	30	2	19.90
1821	2	30	2	17.40
2668	1	10	2	17.20
3093	3	125	3	19.80
2372	4	139	2	16.90
2963	2	30	1	19.70
2550	5	34	3	19.60
2755	3	125	1	19.90
2786	6	79	1	14.00
3078	3	125	3	17.40
1809	5	34	2	13.50
2568	4	139	2	12.20
1650	3	125	2	11.10
2657	1	10	1	17.40
2069	3	125	3	11.80
2854	6	79	3	11.80
2633	4	139	1	19.10
2628	2	30	1	13.70
1891	2	30	1	16.00
2056	1	10	3	14.50
2689	4	139	3	15.40
2413	3	125	2	16.80
1454	3	125	1	13.20
2610	1	10	1	16.50
1664	6	79	3	19.70
1633	6	79	3	12.50
1310	5	34	1	19.60
1980	1	10	3	14.70
3210	4	139	2	14.50
2393	5	34	1	12.50
3092	4	139	2	19.20
1921	4	139	3	16.90
1238	2	30	2	16.90
2276	4	139	1	15.90
2515	4	139	2	19.00
3141	2	30	2	19.20
2241	6	79	3	18.90
1487	3	125	1	17.30
1949	2	30	3	15.00
2928	4	139	3	15.40
1788	5	34	2	14.30
2307	4	139	3	11.20
1546	6	79	1	13.60
1791	1	10	3	19.50
1701	3	125	2	19.60
1623	5	34	2	15.10
2192	1	10	1	15.90
1472	1	10	3	19.50
2567	2	30	3	19.40
2571	6	79	3	16.90
2578	1	10	3	18.00
2914	3	125	1	11.40
1961	1	10	3	18.90
2335	1	10	2	19.40
3057	5	34	3	17.20
2309	3	125	1	15.60
1689	2	30	1	17.40
1785	4	139	1	16.70
2247	2	30	1	11.40
1489	6	79	2	15.20
2322	4	139	2	15.60
1329	3	125	2	15.60
2147	6	79	1	16.40
1844	5	34	1	17.90
3167	1	10	2	14.30
1396	6	79	3	12.90
1775	3	125	1	14.90
2951	2	30	1	18.90
2014	3	125	3	13.70
1660	2	30	2	14.90
1924	4	139	1	15.70
2302	5	34	3	16.50
2417	1	10	3	17.20
1938	4	139	1	16.00
2480	4	139	2	13.30
2862	4	139	2	14.30
2489	1	10	3	19.10
2060	3	125	2	16.60
2764	3	125	3	13.80
2135	4	139	2	11.60
2431	2	30	1	16.90
1898	6	79	3	17.20
2650	3	125	3	14.00
1651	3	125	1	15.40
1648	3	125	3	13.60
1926	6	79	3	16.50
3088	4	139	3	16.70
2160	3	125	2	12.80
2403	1	10	3	17.10
1867	6	79	1	11.70
1377	6	79	1	14.80
3126	6	79	3	13.60
2170	3	125	1	16.30
2877	2	30	2	19.90
1826	4	139	3	19.20
1900	5	34	2	16.30
2306	5	34	3	11.30
1480	1	10	1	17.50
1928	6	79	1	16.30
2345	6	79	1	13.50
1580	6	79	1	18.70
2849	3	125	1	12.00
1438	6	79	1	12.60
3130	6	79	3	14.40
2087	4	139	1	19.00
3076	1	10	1	13.20
2895	6	79	1	19.90
2468	5	34	2	18.20
2451	4	139	3	14.00
2015	4	139	3	18.30
1752	1	10	1	16.20
2022	3	125	1	17.00
1443	4	139	1	16.40
2148	1	10	3	13.20
2084	4	139	1	16.30
1509	2	30	2	19.40
1412	1	10	3	11.40
1803	6	79	2	13.00
3038	2	30	2	14.90
1403	4	139	3	11.70
2471	2	30	1	14.40
2646	2	30	3	11.60
2328	6	79	3	16.40
2404	6	79	2	18.90
1699	1	10	1	18.40
2796	2	30	2	18.50
1303	1	10	1	19.80
2938	3	125	3	12.50
2655	1	10	1	19.50
1469	2	30	1	14.80
1270	4	139	1	15.60
1533	5	34	3	14.40
1436	5	34	2	18.80
3074	3	125	3	15.20
2888	5	34	1	13.20
1399	3	125	2	14.90
1695	2	30	1	18.90
1323	2	30	1	15.00
1258	3	125	1	14.70
1466	3	125	1	19.70
2602	1	10	3	11.90
2233	3	125	1	18.40
1356	2	30	2	15.70
3091	3	125	3	16.20
2814	6	79	2	19.50
1824	2	30	3	18.00
2444	6	79	3	11.20
1407	5	34	3	14.50
2934	4	139	3	14.90
2776	3	125	3	12.60
1882	4	139	2	12.70
2137	3	125	1	14.70
2203	6	79	1	14.50
2255	1	10	3	18.80
2803	3	125	3	20.00
1902	5	34	2	17.40
1483	1	10	3	13.10
1582	3	125	2	17.10
3233	4	139	1	15.70
3188	2	30	1	16.50
2831	5	34	3	19.80
2367	6	79	3	11.70
2833	2	30	1	11.60
3177	6	79	1	11.50
1697	6	79	1	15.10
3052	1	10	3	13.00
1419	3	125	1	11.90
1534	2	30	3	16.40
2117	2	30	1	11.10
1916	6	79	3	18.10
2575	1	10	1	17.80
2025	6	79	3	13.50
2402	4	139	3	11.60
2558	5	34	1	19.60
2582	1	10	2	12.80
2260	1	10	1	12.30
1481	2	30	3	15.30
1541	5	34	1	17.40
2699	5	34	3	17.10
1708	6	79	2	18.80
2787	1	10	3	16.20
1255	1	10	3	16.50
2719	4	139	2	13.50
2931	5	34	1	17.50
1964	4	139	3	11.20
1385	4	139	3	13.90
1613	4	139	3	17.20
2593	5	34	2	11.70
2469	1	10	2	11.60
3060	6	79	2	15.50
2038	4	139	1	12.70
2458	4	139	3	14.40
1564	5	34	1	15.80
1712	4	139	1	18.90
2521	4	139	3	14.70
2517	5	34	1	18.70
1429	2	30	1	14.90
1717	3	125	1	13.70
1387	2	30	2	16.00
1363	1	10	1	14.10
2677	3	125	2	11.10
2075	3	125	1	15.90
3196	6	79	2	18.20
3044	6	79	3	14.70
2067	1	10	1	14.20
2495	3	125	3	11.80
3049	4	139	1	17.30
1504	6	79	2	11.10
2829	3	125	3	19.30
2492	2	30	1	16.20
1501	6	79	1	16.50
1732	6	79	1	17.70
2001	3	125	2	14.40
3079	5	34	1	12.60
2291	4	139	3	19.50
2000	3	125	2	15.30
1437	4	139	2	17.70
2485	6	79	3	15.20
1997	1	10	1	14.20
1272	4	139	3	14.10
2670	3	125	2	15.20
1872	6	79	3	11.10
1654	5	34	3	13.70
2782	4	139	2	13.60
2940	5	34	3	17.70
2121	6	79	1	11.40
1917	1	10	2	18.20
2710	2	30	1	18.30
3030	6	79	1	11.10
2023	3	125	3	18.60
2159	1	10	3	13.50
2098	2	30	2	19.70
2817	2	30	2	15.90
1351	5	34	3	17.70
1713	5	34	1	19.70
2174	6	79	3	18.80
2916	2	30	2	18.20
2314	3	125	3	19.60
2674	1	10	1	12.10
2376	3	125	3	19.50
3195	1	10	2	11.90
3186	6	79	3	14.50
1946	5	34	1	19.50
3159	5	34	1	13.60
3181	2	30	3	11.30
1892	3	125	2	19.00
1942	5	34	1	14.40
2445	2	30	2	12.00
2446	5	34	3	18.40
1459	4	139	2	11.10
1296	3	125	3	15.40
2870	1	10	3	17.10
1777	4	139	3	14.60
1778	1	10	2	18.10
2389	6	79	3	19.00
2770	4	139	2	11.10
2391	6	79	1	19.80
1516	1	10	3	15.50
1240	6	79	3	14.20
3035	5	34	3	12.20
1553	4	139	2	19.80
2207	4	139	3	14.20
1415	2	30	1	15.80
2537	1	10	1	19.50
1390	5	34	1	19.90
2577	5	34	1	19.60
2196	2	30	3	17.60
1723	2	30	1	11.10
3154	1	10	2	11.60
1977	4	139	3	11.20
1618	2	30	1	20.00
2463	3	125	3	17.20
2111	4	139	3	20.00
1792	2	30	1	11.90
1505	1	10	2	11.20
1806	3	125	2	15.20
1976	6	79	3	18.60
2759	1	10	1	18.20
2419	2	30	3	18.00
2263	1	10	3	11.70
1366	6	79	2	13.00
1622	3	125	3	17.90
2853	2	30	1	18.90
2533	6	79	2	12.30
1544	4	139	3	13.60
1970	5	34	2	18.10
2713	5	34	1	14.70
1556	6	79	1	13.30
3064	1	10	3	19.80
2269	6	79	2	13.10
1940	5	34	3	13.70
2941	2	30	2	12.10
1677	4	139	1	19.10
2733	6	79	3	19.50
1629	4	139	3	18.90
2346	6	79	3	17.50
2133	5	34	3	13.90
2616	1	10	3	14.30
2886	1	10	2	13.70
1237	2	30	2	13.10
2039	2	30	2	18.00
3150	2	30	3	18.90
1749	1	10	2	14.20
2394	6	79	1	11.40
1972	1	10	2	11.60
1896	4	139	1	14.60
1890	6	79	1	18.80
1889	2	30	3	12.90
2382	4	139	3	18.10
1879	4	139	3	13.50
2318	5	34	3	19.40
2467	5	34	2	16.70
2973	4	139	2	11.90
1499	1	10	2	16.40
2591	1	10	2	17.90
2889	6	79	2	17.60
1781	6	79	3	16.70
3165	4	139	1	18.80
2878	5	34	2	13.80
2867	1	10	3	11.10
1767	4	139	3	19.70
2369	2	30	2	18.90
1758	1	10	1	16.10
1579	3	125	1	13.00
2665	6	79	3	13.80
2824	4	139	3	11.40
2694	3	125	3	20.00
1614	4	139	2	17.20
2157	1	10	1	17.80
2351	4	139	1	12.80
1249	1	10	1	12.60
2756	1	10	3	15.00
2562	3	125	2	16.10
3143	5	34	2	16.30
1236	2	30	3	11.70
2365	3	125	3	17.20
1782	6	79	1	15.30
1379	6	79	3	12.20
1854	1	10	1	18.70
1378	4	139	3	18.30
2594	1	10	2	14.50
1680	1	10	2	17.80
3176	1	10	1	11.50
1769	5	34	2	19.60
3051	6	79	3	12.30
3043	2	30	2	18.00
2661	2	30	3	15.50
3224	2	30	1	13.90
3036	3	125	1	18.80
1479	4	139	2	16.20
2682	6	79	1	16.60
1688	3	125	3	13.90
1245	5	34	3	15.50
2714	1	10	3	14.50
3017	4	139	2	15.40
1603	5	34	2	11.10
1710	5	34	2	15.40
2695	3	125	3	16.00
1981	5	34	1	15.40
1549	5	34	2	20.00
1886	1	10	2	18.50
2810	1	10	3	17.60
2324	2	30	2	17.80
2102	1	10	1	14.20
1612	2	30	3	13.20
3215	5	34	2	18.50
2987	4	139	2	14.40
3029	2	30	1	12.60
2186	2	30	3	13.10
2311	3	125	3	15.60
1913	5	34	1	17.30
2074	4	139	1	19.60
1597	2	30	2	17.30
3039	1	10	2	16.70
1577	1	10	1	12.50
1993	5	34	2	18.60
1682	4	139	1	16.80
3059	5	34	3	17.00
1300	1	10	1	11.40
2228	5	34	3	18.60
1943	5	34	1	12.10
1630	4	139	1	16.70
1635	2	30	2	19.00
2244	5	34	1	18.30
1640	1	10	1	16.20
2999	6	79	2	18.20
2912	1	10	3	14.30
2258	5	34	1	14.20
2919	6	79	3	11.90
1846	3	125	2	14.20
2685	3	125	2	11.00
2018	2	30	3	15.90
2017	2	30	3	16.60
2880	6	79	2	11.50
3063	2	30	3	15.10
1877	1	10	2	17.20
2805	4	139	1	16.00
1687	3	125	3	18.30
1816	2	30	2	15.70
2637	3	125	1	18.60
1754	3	125	3	11.20
2964	4	139	3	19.70
2981	6	79	2	13.70
2549	5	34	2	12.40
1865	1	10	2	14.30
1421	3	125	2	11.70
1243	5	34	3	16.40
2257	4	139	2	16.10
2284	6	79	3	12.50
3157	3	125	3	15.30
2348	3	125	1	15.80
2185	1	10	2	19.40
1242	4	139	3	17.40
1486	3	125	3	12.10
1853	3	125	3	12.30
1562	6	79	3	18.90
2598	3	125	1	12.50
2883	5	34	3	14.30
1862	1	10	2	12.90
1655	4	139	3	17.70
2897	3	125	3	11.20
1984	5	34	2	15.40
2285	4	139	1	16.80
2985	2	30	3	13.00
2011	1	10	3	14.90
1848	4	139	2	12.40
2164	2	30	2	12.50
2329	1	10	1	11.40
3086	6	79	3	19.40
1774	5	34	3	14.20
2299	5	34	2	18.00
2045	6	79	3	14.70
2617	1	10	3	11.90
3228	5	34	3	17.80
1756	4	139	2	13.10
1911	3	125	2	14.40
2265	4	139	3	13.60
1875	4	139	2	17.20
1600	2	30	2	11.20
1281	5	34	3	11.40
1521	1	10	2	19.40
2656	3	125	2	13.90
1702	2	30	3	13.10
2504	6	79	2	13.90
1588	6	79	1	17.20
2797	5	34	3	14.80
1239	4	139	3	12.30
2672	4	139	1	12.50
1737	6	79	1	11.90
1675	6	79	3	18.90
2874	5	34	1	13.60
2042	1	10	2	13.10
2879	6	79	1	14.40
2823	2	30	3	18.00
2315	5	34	3	17.90
1308	3	125	3	12.60
2354	2	30	3	12.00
2010	6	79	3	14.50
2813	1	10	2	16.70
2693	2	30	3	19.60
2925	3	125	2	11.60
2540	4	139	1	19.50
1523	6	79	2	17.40
2432	3	125	3	17.00
2525	1	10	2	13.30
2947	5	34	3	12.00
1830	2	30	2	19.20
1979	3	125	2	13.30
2426	6	79	1	11.60
2718	5	34	2	15.20
2027	2	30	3	13.30
2454	1	10	1	13.20
1884	1	10	1	17.00
2152	5	34	2	19.30
1718	3	125	3	19.60
1598	2	30	1	16.00
1962	4	139	2	15.60
2669	3	125	3	15.50
2383	2	30	2	16.60
2073	5	34	2	13.20
2863	5	34	1	11.90
2966	3	125	1	15.30
2225	5	34	3	12.10
2231	1	10	1	14.30
2289	3	125	3	15.70
2766	6	79	1	13.20
2589	1	10	1	13.40
3105	4	139	2	15.30
2362	4	139	3	17.60
3236	1	52	1	16.38
